shrid2,viirs_annual_min,viirs_annual_max,viirs_annual_mean,viirs_annual_sum,viirs_annual_num_cells,category,year
11-01-018-00068-004662,0.0,1.2100732326507568,0.0512109023949204,4.542479777534723,88.70142030508896,median-masked,2022
11-01-018-00068-004663,0.0,0.0,0.0,0.0,26.00056451059936,median-masked,2022
11-01-018-00068-004664,0.0,0.7463991045951843,0.0069816460570225,0.3791366646799121,54.30476732611714,median-masked,2022
11-01-018-00068-004665,0.0,0.0,0.0,0.0,53.55556349270046,median-masked,2022
11-01-018-00068-004666,0.0,14.241867065429688,1.3374477406988403,107.81149527410246,80.60987505782396,median-masked,2022
11-01-018-00068-004667,0.0,5.006852149963379,1.4270685385447752,71.81480743662331,50.32330648243078,median-masked,2022
11-01-018-00068-004668,0.0,1.4224714040756226,0.2068244179258358,19.511290848340288,94.33746287798932,median-masked,2022
11-01-018-00068-004669,0.0,0.0,0.0,0.0,63.79912930791397,median-masked,2022
11-01-018-00068-004670,0.0,0.0,0.0,0.0,83.71475597907556,median-masked,2022
11-01-018-00068-004671,0.0,0.0,0.0,0.0,184.72784008254268,median-masked,2022
11-01-018-00068-004672,0.0,0.0,0.0,0.0,156.5861400131398,median-masked,2022
11-01-018-00068-004673,0.0,0.0,0.0,0.0,30.286117479248787,median-masked,2022
11-01-018-00068-004674,0.0,0.0,0.0,0.0,34.82961966548464,median-masked,2022
11-01-018-00068-004675,0.0,0.647523045539856,0.1197731772575243,6.846713087425682,57.16399317607284,median-masked,2022
11-01-018-00068-004676,0.0,0.5940603613853455,0.0342521707934278,0.9958731560335464,29.07474571581406,median-masked,2022
11-01-018-00068-004677,0.0,0.5245586633682251,0.0086114078803647,0.2916245936516377,33.864914739038795,median-masked,2022
11-01-018-00068-004678,0.0,14.241867065429688,0.8408553963744886,112.5962069688544,133.9067424129462,median-masked,2022
11-01-018-00068-004679,0.0,1.5344525575637815,0.4352565992704778,35.70194064237398,82.02504155528732,median-masked,2022
11-01-018-00068-004680,0.0,0.6387173533439636,0.0179678068599718,0.9949193847149976,55.37233299916261,median-masked,2022
11-01-018-00068-004681,0.0,0.6291109323501587,0.0007897486621158,0.0126174922032262,15.976592058315871,median-masked,2022
11-01-018-00068-004682,0.0,1.1092337369918823,0.0944549554420243,2.9730282690986103,31.47561983577907,median-masked,2022
11-01-018-00068-004683,0.0,0.6915730237960815,0.0997403154620438,4.241301206586279,42.5234388615936,median-masked,2022
11-01-018-00068-004684,0.0,0.0,0.0,0.0,30.94882917683572,median-masked,2022
11-01-018-00068-004685,0.0,0.0,0.0,0.0,89.21905477484688,median-masked,2022
11-01-018-00068-004686,0.0,0.0,0.0,0.0,42.58198426169111,median-masked,2022
11-01-018-00068-004687,0.0,0.6136109828948975,0.02538545819185,1.057086237257887,41.64140860759653,median-masked,2022
11-01-018-00068-004688,0.0,0.0,0.0,0.0,14.05743133337819,median-masked,2022
11-01-018-00068-004689,0.0,0.0,0.0,0.0,14.17172106122598,median-masked,2022
11-01-018-00068-004690,0.0,0.5888180136680603,0.0202330390695069,1.081487089395523,53.451539616973605,median-masked,2022
11-01-018-00068-004691,0.0,0.0,0.0,0.0,31.538593919947743,median-masked,2022
11-01-018-00068-004692,0.0,0.5733839869499207,0.0454296224760632,1.1509557675393849,25.334918161510583,median-masked,2022
11-01-018-00068-004693,0.0,0.7153564095497131,0.0843306883472953,6.613807437450411,78.42705386457965,median-masked,2022
11-01-018-00068-004694,0.0,0.9132412672042848,0.2502498940997504,8.60291520695953,34.37729809200391,median-masked,2022
11-01-018-00068-004695,0.0,1.708313226699829,0.560948036150618,24.71739664499833,44.06361204972927,median-masked,2022
11-01-018-00068-004696,0.0,1.063100814819336,0.1785257462755637,12.30066653938538,68.90135902526163,median-masked,2022
11-01-018-00068-004698,0.0,0.6351680755615234,0.0405864962875762,2.079165528259169,51.22801223163515,median-masked,2022
11-01-018-00068-004699,0.0,0.7032809257507324,0.2833069224837126,8.417909907717618,29.713039956521243,median-masked,2022
11-01-018-00068-004700,0.0,0.5529911518096924,0.0509805209396543,1.0520940412828006,20.63717713924825,median-masked,2022
11-01-018-00068-004701,0.0,0.0,0.0,0.0,16.83387406077236,median-masked,2022
11-01-018-00068-004702,0.0,0.4567107260227203,0.0717622896330557,1.113671985293542,15.518902629613876,median-masked,2022
11-01-018-00068-004703,0.0,0.5450130105018616,0.0120746219625937,0.734861974141831,60.86003987689037,median-masked,2022
11-01-018-00068-004704,0.0,0.0,0.0,0.0,21.628325713798404,median-masked,2022
11-01-018-00068-004705,0.0,0.0,0.0,0.0,16.397711290046573,median-masked,2022
11-01-018-00068-004706,0.0,0.8153506517410278,0.0521940936526243,0.7713114397598609,14.777753300848415,median-masked,2022
11-01-018-00068-004707,0.0,0.5198716521263123,0.0502102871136391,0.9111276551363447,18.146234716288745,median-masked,2022
11-01-018-00068-004708,0.0,0.4686682224273681,0.041757500090264,0.6224206017188054,14.905600200523622,median-masked,2022
11-01-018-00068-004709,0.0,0.4949771165847778,0.0342048359698789,0.8274333317997762,24.190536464739125,median-masked,2022
11-01-018-00068-004710,0.0,0.6496613025665283,0.1668784134575328,7.308170773763695,43.79338598891627,median-masked,2022
11-01-018-00068-004711,0.0,0.4449189007282257,0.0072889085641946,0.3499810011669026,48.01555652462412,median-masked,2022
11-01-018-00068-004712,0.0,0.0,0.0,0.0,62.50443350940623,median-masked,2022
11-01-018-00068-004713,0.0,0.0,0.0,0.0,31.275246041361243,median-masked,2022
11-01-018-00068-004714,0.0,0.579960286617279,0.000458455907705,0.0231538523728338,50.50398955209676,median-masked,2022
11-01-018-00068-004715,0.0,0.6960030198097229,0.0682757831862554,1.267685837729967,18.567137256730348,median-masked,2022
11-01-018-00068-004716,0.0,0.8068523406982422,0.1606121817688506,5.379579794036515,33.49422026891261,median-masked,2022
11-01-018-00068-004717,0.0,1.3790839910507202,0.4411462572121846,9.835002165422315,22.29419836308807,median-masked,2022
11-01-018-00068-004718,0.0,0.0,0.0,0.0,26.34694946481613,median-masked,2022
11-01-018-00068-004719,0.0,0.696445643901825,0.1478873348396172,3.6083943115143984,24.399616880158646,median-masked,2022
11-01-018-00068-004720,0.0,1.6415486335754397,0.3875273273198342,14.54162323324738,37.52412335361805,median-masked,2022
11-01-018-00068-004721,0.0,0.6125332713127136,0.0171766083308956,0.2271883582145776,13.226613417384216,median-masked,2022
11-01-018-00068-004722,0.0,0.5552915334701538,0.0205399901778041,0.9363079276269966,45.58463365960051,median-masked,2022
11-01-018-00068-004723,0.0,0.0,0.0,0.0,26.0556422257796,median-masked,2022
11-01-018-00068-004724,0.0,0.8824538588523865,0.0528928853157824,3.3079748832893427,62.5410178238526,median-masked,2022
11-01-018-00068-004725,0.0,0.9361473321914672,0.1868366037160634,7.143350206505485,38.23314096075774,median-masked,2022
11-01-018-00068-004726,0.0,0.9361473321914672,0.047980081101649,8.768521618102902,182.75337216554908,median-masked,2022
11-01-018-00068-004727,0.0,0.0,0.0,0.0,400.9606987794105,median-masked,2022
11-01-018-00068-800054,0.0,16.188190460205078,3.2243432701949284,442.7580350255097,137.3172760847956,median-masked,2022
11-01-018-00069-004729,0.0,0.0,0.0,0.0,106.28496815345716,median-masked,2022
11-01-018-00069-004730,0.0,0.0,0.0,0.0,81.19587745621538,median-masked,2022
11-01-018-00069-004731,0.0,0.0,0.0,0.0,87.48999756458215,median-masked,2022
11-01-018-00069-004732,0.0,0.0,0.0,0.0,116.9135840992676,median-masked,2022
11-01-018-00069-004733,0.0,0.0,0.0,0.0,39.54580570163671,median-masked,2022
11-01-018-00069-004734,0.0,0.0,0.0,0.0,118.53391573805128,median-masked,2022
11-01-018-00069-004735,0.0,0.0,0.0,0.0,42.8572902304586,median-masked,2022
11-01-018-00069-004736,0.0,0.0,0.0,0.0,81.64372313162312,median-masked,2022
11-01-018-00069-004737,0.0,0.0,0.0,0.0,40.7077140630754,median-masked,2022
11-01-018-00069-004738,0.0,0.0,0.0,0.0,38.18223326932639,median-masked,2022
11-01-018-00069-004739,0.0,0.0,0.0,0.0,75.08011590488604,median-masked,2022
11-01-018-00069-004740,0.0,0.0,0.0,0.0,39.59726198157296,median-masked,2022
11-01-018-00069-004741,0.0,0.0,0.0,0.0,19.244580682658125,median-masked,2022
11-01-018-00069-004742,0.0,0.0,0.0,0.0,86.65195580845466,median-masked,2022
11-01-018-00069-004743,0.0,0.0,0.0,0.0,105.12881265007309,median-masked,2022
11-01-018-00069-004744,0.0,0.0,0.0,0.0,111.54793505184352,median-masked,2022
11-01-018-00069-004745,0.0,0.0,0.0,0.0,129.30306766954163,median-masked,2022
11-01-018-00069-004746,0.0,0.0,0.0,0.0,248.5814634053968,median-masked,2022
11-01-018-00069-004747,0.0,0.0,0.0,0.0,74.29714710629196,median-masked,2022
11-01-018-00069-004748,0.0,0.0,0.0,0.0,84.69604456605157,median-masked,2022
11-01-018-00069-004749,0.0,0.0,0.0,0.0,139.01377888130082,median-masked,2022
11-01-018-00069-004750,0.0,0.0,0.0,0.0,162.60457712365314,median-masked,2022
11-01-018-00069-004751,0.0,0.0,0.0,0.0,264.8502514557549,median-masked,2022
11-01-018-00069-004752,0.0,0.0,0.0,0.0,68.62460942566395,median-masked,2022
11-01-018-00069-004753,0.0,0.7520869374275208,0.0958054674344387,6.57728171446938,68.65246724014287,median-masked,2022
11-01-018-00069-004754,0.0,1.3487502336502075,0.3369185159762795,14.389933667496246,42.71042695827782,median-masked,2022
11-01-018-00069-004755,0.0,0.8730452656745911,0.0233696955459229,3.935752489772981,168.41265569929965,median-masked,2022
11-01-018-00070-004756,0.0,0.0,0.0,0.0,239.9207143210806,median-masked,2022
11-01-018-00070-004757,0.0,0.0,0.0,0.0,109.68995182361324,median-masked,2022
11-01-018-00070-004758,0.0,0.0,0.0,0.0,483.3199480823241,median-masked,2022
11-01-018-00070-004759,0.0,0.6347299814224243,0.0019993642930968,1.4092340327971633,704.8410525599465,median-masked,2022
11-01-018-00070-004760,0.0,0.0,0.0,0.0,713.9994001208615,median-masked,2022
11-01-018-00070-004761,0.0,0.6902250647544861,0.0959244057042064,4.741802991966708,49.43270648544421,median-masked,2022
11-01-018-00070-004762,0.0,0.6239338517189026,0.0117044423000742,1.2181287795631066,104.07405567332172,median-masked,2022
11-01-018-00070-004763,0.0,0.7081061601638794,0.031819915377648,3.2642142779607703,102.58400247832606,median-masked,2022
11-01-018-00070-004764,0.0,1.3572545051574707,0.2132133821748535,51.240512978555365,240.32503239657672,median-masked,2022
11-01-018-00070-004765,0.0,0.6183876991271973,0.0115613529183965,6.303703559903591,545.2392643315206,median-masked,2022
11-01-018-00070-004766,0.0,0.5018301010131836,0.0020471218087946,0.1535040853608376,74.98532070801593,median-masked,2022
11-01-018-00070-004767,0.0,0.0,0.0,0.0,321.14503290242646,median-masked,2022
11-01-018-00070-004768,0.0,0.0,0.0,0.0,78.84847065247595,median-masked,2022
11-01-018-00070-004769,0.0,0.6911083459854126,0.0639800432711355,4.180351356621753,65.33836400994915,median-masked,2022
11-01-018-00071-004770,0.0,0.0,0.0,0.0,219.90081476678097,median-masked,2022
11-01-018-00071-004771,0.0,0.5449188947677612,0.0089204032492362,0.2296687880360199,25.74645804893225,median-masked,2022
11-01-018-00071-004772,0.0,0.6724340915679932,0.2096750761195314,8.408753837574071,40.103735709533794,median-masked,2022
11-01-018-00071-004773,0.0,0.6625089049339294,0.0957970181458901,2.165643937715878,22.606590263778344,median-masked,2022
11-01-018-00071-004774,0.0,0.0,0.0,0.0,26.06891826586798,median-masked,2022
11-01-018-00071-004775,0.0,0.7029308676719666,0.0912681351097429,6.246174175748142,68.43762248716484,median-masked,2022
11-01-018-00071-004776,0.0,0.697407066822052,0.0245532067408784,2.2605284034233724,92.06652423366904,median-masked,2022
11-01-018-00071-004777,0.0,0.0,0.0,0.0,87.54380499475519,median-masked,2022
11-01-018-00071-004778,0.0,0.0,0.0,0.0,81.37682359665632,median-masked,2022
